,company_link,company_name,job_link,job_location,job_summary,job_title
310,http://www.indeed.com/cmp/Atlassian,Atlassian,http://www.indeed.com/rc/clk?jk=5b130da94fe36095&fccid=e6d4ba9e2cfe7902,"San Francisco, CA 94103 (South Of Market area)",Growing analysts and data scientists. We're on the hunt for a senior analytics leader to lead Atlassian's behavioral analytics function....,Head of Behavioral Analytics
311,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i2ImbuS6P9TWnGD9kFMYabQWHKMHgQGWLhQZMmZ2fNAGoPwhzR-P-ntBCebU-QsKoUpmp3P_ffKNyisglWW11GcgtghdCthhlyqr2iM3OmvHRYOmUns9ItJnyzx3VZdKol18Xs5dtOaPraJe_JPWc9Qtg202j-xI2fYfIXOgag47ti3CuFgNCObagtI_yIp3wccbUoFSA7FHhivM1qxV1NtMYEAWswX4Hrhw7f-98cDfV30_JQt-rk3MpPPWJiRX_vUGjHFdcSQiYRSSIUeGYhrk8ITy6RK95Dhbiad6x7lRKyrAmp-6DwbUYRvNCj7D2TTR1rnK0q-lpZP7VbnytfVjkchOTgC0dAjsefiYWzT-GCvVeFPJLvSvb20mwq4epE9t22ZNReOopTTUgD2BTWxNqigbXipSbbIx_bOmH7GJ&p=4&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
312,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh14hbQLZCAS4NVsj1lk3Z4QyAhihLjgbFnfZCTc2WSt0DQRHdFIT4dB8avuQUFbDhGPP_QFYKqLN-WkVil8IGIyL_IapF0XgUO7df2vGOqYEXwuX7Y4R6Bd2L9vMK0WDj45q2d-i02Tx4OrdpwA_J14TvHlQh_avezSUaHglpb0YrLJ-T39EdveDu0MgJdBr74UCGcqKPkF9z47HuiAiOQ829BTZgem1Qnavd1U8KAudAJlBNSPe1AEGxgV0Ln_aFpxv_xtlUpmjCy3QTJJhDfGlsGBPh-Uixv0l9hw7w5uL0BlmEcKTuOJKQtG4c8nChr2SaejWmM_unsLb9dTyXIoeLNV3LM5GsD-dCroAQeIb&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
313,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEExffJAAaBl0ZIQQ_U88JC6bfTJzFrroqv56tZjoa6Osrcq3kXlRE-eWZ-1Fx8w65U8OdWVIpfkYdO81vEiFvnZFk-l2uUNlN5esNZ0MC8jhxSRRGNZrBkrJ9qrEA6LMsRGzRTOjWc1xPpTSYzA53sd6716F-BYGeFO5alFM90jwIw0jKR3U-M6Y0b6gIuZA-1JRvHUseK8AFZWYZ_O-HualhkIjosoyGX0jp4vpO77OhBySAQIGDIUGJmOb5w_UhHh6716PAzlUM=&p=1&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
314,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAuSvh4str5XIs3AW3b34yXDE1StpTP6W05PZVAESoOFLVVTRKX2ehyiDeoaQyJj6wCJgKA68v54mYgRTpIPtgg24Xuxw4ziU2_gHrHnCVnOEfwyWqORqYixujUNhWE0FNaWFbMcQPTOrL0fPpHLf0Srk3pRvoVU5N6PhnO5lXapstsQCDqslDEES3Ty1FuLOJiVIe4y6svyC9zhH_ucVuxyZG1NSD74TVwUt79_b4xFsM1ZM5Fu16toMwo6XtWnuHH&p=2&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
315,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywaucuqoEtvRDv9BAlbVMfsKKsBhqneW3dd9RlyREZe9y4rX_lcXH_7w5CVBblJSxhBWAL5XwaW7BI8iN4tikFiQV_FvgiqMviOA_hZ8vH5JUOQdmRUqdmU4KgQhifO_1VdSkhASznLxdgbNrcOScuTCWtLIZ23YfHi0v4qF_wvE2a8KgOtL1GJvJkzzTQIc2k_xwW_oCwPv90Zwfvb4w2BCldQAWy5nKiibHbR9PzkndH1cWe4VxcZ8HRcjH0V5N4DR7IUdi8PrP_f-lI2ioK5sA==&p=3&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
316,http://www.indeed.com/cmp/Stony-Brook-University,Stony Brook University,http://www.indeed.com/rc/clk?jk=c3f5d1532f268eb5&fccid=f0403976aaff461d,"Stony Brook, NY","Manage all aspects of the outreach and recruitment of prominent computer scientists to visit Stony Brook, collaborate on research and present seminars as part...",Program and Workshop Coordinator
317,,Ahtna Facility Services Inc,http://www.indeed.com/rc/clk?jk=105da00d386dde94&fccid=dc9744ea51dc2a25,"West Sacramento, CA 95691",Supports the Senior Project Manager(s) in performing historical research and data collection as needed to document and monitor environmental restoration...,Junior Environmental Scientist
318,http://www.indeed.com/cmp/Cisco,Cisco,http://www.indeed.com/rc/clk?jk=298200cc4259efc9&fccid=dfc44f3b8c44a6db,"Milpitas, CA","Platform team consists of Data Scientists, Data Modelers/Analysts, and Platform. Technical Leader – Big Data Analytics. Cisco’s data platform....",Technical Leader –Big Data Analytics
319,http://www.indeed.com/cmp/Scientific-Research-Corporation,Scientific Research Corporation,http://www.indeed.com/rc/clk?jk=a978dde43b113717&fccid=3ef35aed877c5463,"North Charleston, SC 29406","Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",Configuration Analyst II
320,http://www.indeed.com/cmp/Eli-Lilly,Eli Lilly & Co.,http://www.indeed.com/rc/clk?jk=a1ba57fbcd4497d1&fccid=ac8d156b339793e6,"Bridgewater, NJ","The Clinical Project Statistician develops or assists in the development of protocol designs, clinical plans, and data analysis plans in collaboration with...",Research Scientist-Clinical Project Statistician
321,,Readcoor,http://www.indeed.com/rc/clk?jk=c7961a3760f32fa6&fccid=f7cad65d5ac4d42b,"Cambridge, MA",This uniquely powerful tool is the first and only implementation of “In-situ Sequencing” and will revolutionize the next phase in understanding the...,DNA Manufacturing Scientist
322,http://www.indeed.com/cmp/Illumina,"Illumina, Inc.",http://www.indeed.com/rc/clk?jk=8bfd60c8adff4834&fccid=8524239b088a6649,"San Diego, CA",Lead a small team of scientists. This is a unique opportunity to join a talented team of scientists at the frontiers of innovation in next-gen sequencing....,Staff Scientist - Applied Genomics / Oncology Research and Technology
323,http://www.indeed.com/cmp/AECOM,AECOM,http://www.indeed.com/rc/clk?jk=a853088bd9422f8f&fccid=bafa4b35e9cd20ce,"Southfield, MI","Knowledge of environmental data collection, identification, investigation, and data entry. Completion of Safety, Health and Environment (SHE) paperwork and...",Entry-Level Environmental Scientist
324,,Calico Labs,http://www.indeed.com/rc/clk?jk=2c6a2f4ffb0562a6&fccid=f2a765606f3cb986,"South San Francisco, CA 94080","As a member of the Computational Biology team you will work closely with machine learning experts, software developers, and scientists to understand the...",Computational Biologist
325,http://www.indeed.com/cmp/Beyondsoft,Beyondsoft Consulting Corp.,http://www.indeed.com/rc/clk?jk=063c63356de28fae&fccid=ee3ef3b98a9e5bcb,"San Ramon, CA","Architects, Data Scientists, Businesses & Product Managers. Beyondsoft is now focusing on using emerging, disruptive technologies, like cloud, mobility, big...",Sr Software Engineer - Predix
326,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i4VcRUYZPS0Ak9mcqZ7u-Ldh_hz_FxMRInJkPsFQUBw-b5TLJJA_aCm6WLqXt3VEcDsuDR4yC_39G6d6N0IcQ3xwprIADVvHjeSOQtkgzTdUnyXoxLX4h5LwJVii6J5Mwz8AjUGdRd0YcmY_eZz2j5uOqAxZ8PDylYbQF4hXMMyQ0Zh-D0hIfXBE1gkpMHPF3O0W_wGTlNhamqINRQKvEoIRs_-1sZtLhMJHkMY4DXwsbiwwflryAIV4uyZR-wc_IhT2eJX3TpJVGsEWmU1SJxaRY6qoRvWTyS4yMufOBppFqsT6KzyzSBmhDmTLlZ_b0BpBSlbZSEnbTnWCmDRmfS7ykSn5-81D6RRP3v4kh-7IryNwngACwHEqoyT-qdaCbm-hs8qHyFYULom37z4bnfNNaBsWv5dOhsGE-hx9kf4v&p=4&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
327,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh14hbQLZCAS4uziDmXvCcZihilI99kAczNjxSodNil-_fNkiZIDYulcDH65ouaqgH96k99NVwDIEAVUSZR0YUcRwopr8lo61vV-eUmwTlE3IipeOQDMRu4RhHDeChsQ9z8PU3f6UTtszXsuFstHGTy6rOnjJw_6sRb9trKobfkI6zdFiVSvFkdOaHcBA5dIEytmGpqUvSRcBYae89dVJQYv9RcnMkOmCk5n_j02FotB_MU8m8Qb4E28tK-85abSKsHj5xHq_sum4JDFii-lj08sri7g065nZfZz5b6DYPcnBl5BY62fBjI_wsiaOpL7navWSCk0PQPzerXuE0vpx6Oprz9INxYZt3aN40__4HpjF&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
328,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEExffJAAaBl0bBRQdSxtuH6q2EQeJBOwacqfMv9rRrsNn1bM43kwLoeyEIBKnv_1hFU1LFsuoAQjFlhFIs0ZxCOxuKmVA1UlkF6mLv7LNNo1KnRzhmN0bd4UqbZet3vXxL7-GQfD5yNqP1qAvcAK3rpImqshSF6cqw075bTKN6qrJEaTQTGyA1_M9KFkkcLiacMRgxlRyK2ORE2L-egHhNExE6431xCeknH4dj5Pz_CKfRq6hgWOZtOQY7Jd_0_LezscqjkcqAdQY=&p=1&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
329,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAu65n4d63aJwZJssnd5pI0Cm481UMdCrcMqUlpQPLBvNmpTVPu34PV9kKoVqRRDsy10dzJk4QwgJvuPl1tDmpWZmQOLxEoWtr1bPX4KKe1GaJYMosdRSuDe0j7obNmHDG2qOJlhMi6EMBYks2xFyYJNEL8aKtIFfZA9pWUGBKzNRLgqhkM3zdZysjtpAqmB2_T_1dZ-E6vfIAjMsPRwU67Ay1SCTVSbsU-WPbB6Q1kuvX2ra4sGUbJYFIeg8kvxwv7&p=2&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
330,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2izneLZpeBzxL5KByuUSMUeMSrO_zV6FjlkMEc_BP8NeAFEQFbPY1X68ALEmWJjv8xXE2WcruP19gmgjpXVboEYPOLpt-YBv05xRFrDUntQc5gA9zjqOZhFro7Ivx5uvTGAF7X9Ov86GYGA1CRVmni9YMUtydCu1E7aWTA7cLgC_P5cTl-cv0qWYt4rMTe_dLYQ53AmYJUjr-Egsp-ZRFMEmid2eEls8vXksl762f36wGNeEzKB95h8ix2P7CR9DBcx2UyWzYzFWMducxgJb2SnEqr3A7vOtsX1WvC-9ibY8kgRMQn-q0Qbu3YV0kcQ_eC3c8DObirYXwcxI3j-RLGWUTMq303FGL3qo2ML8tFrlSOiNSuaS-P9zzgl4nyuehz_aHB6J2M3x-pbNP_64kRRKlPbpgIV6GRoi6hYdaKuO5&p=3&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
331,http://www.indeed.com/cmp/Rutgers-University,Rutgers University,http://www.indeed.com/rc/clk?jk=fd94d2e027f16de7&fccid=39baf972ba156d41,"Newark, NJ","New Jersey’s academic health center, Rutgers Biomedical and Health Sciences ( RBHS ) takes an integrated approach to educating students, providing clinical care...",Data Control Clerk II
332,http://www.indeed.com/cmp/Facebook,Facebook,http://www.indeed.com/rc/clk?jk=b8045bd0918ac8a8&fccid=1639254ea84748b5,"Menlo Park, CA","Develop novel and accurate computer vision algorithms and systems, leveraging deep learning and machine learning on big data resources....","Applied Research Scientist, Computer Vision"
333,http://www.indeed.com/cmp/Counsyl,Counsyl,http://www.indeed.com/rc/clk?jk=59ead508ff5de587&fccid=91ccbcddb1c6e2fe,"South San Francisco, CA 94080","The Counsyl team includes an accomplished group of problem-solvers — top engineers, scientists, and designers — who are taking the lead on building the modern...",People Operations Associate
334,"http://www.indeed.com/cmp/University-At-Albany,-Suny","University at Albany, SUNY",http://www.indeed.com/rc/clk?jk=fd0d5acf91386884&fccid=e8ebe5620f8571bd,"Albany, NY","This position will work closely with funding agencies, collaborating partners, Division personnel, faculty, staff and scientists, which requires outstanding...",Financial Reporting Specialist
335,"http://www.indeed.com/cmp/Moderna-Therapeutics,-Inc","Moderna Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=40e8fc682d044401&fccid=239038ea571d5a08,"Cambridge, MA","The successful candidate will lead biochemistry and cell biology efforts, design and execute experiments, present results internally and externally, and manage...","Sr./Scientist, Elpidera"
336,http://www.indeed.com/cmp/Covance,Covance,http://www.indeed.com/rc/clk?jk=bd61d59c236cea0b&fccid=8c8fa600b6a5fdd5,"Madison, WI","Applies and interprets scientific theories, concepts, techniques, and regulatory requirements in bioanalytical and mass spectrometry studies and accepts...",Staff Scientist I BioA
337,http://www.indeed.com/cmp/Avery-Dennison,Avery Dennison,http://www.indeed.com/rc/clk?jk=c9514cf8b2a6d64a&fccid=c404ee662148c290,"Mentor, OH",Manage and maintain equipment in surface science area. Work closely with global R&D scientists to provide technical support for R&D and solve problems related...,Sr. Surface Scientist
338,http://www.indeed.com/cmp/State-of-Washington,State of Washington,http://www.indeed.com/rc/clk?jk=956a3f82838349da&fccid=4bb4a98ffe880354,"Olympia, WA","Demonstrated ability to understand and manage complex policy, legal, and scientific issues Exceptional Written and Oral Communication Skills....",Executive Coordinator Governor's Salmon Recovery Office
339,http://www.indeed.com/cmp/Ut-Southwestern-Medical-Center,UT Southwestern Medical Center,http://www.indeed.com/rc/clk?jk=e1d019396528a9c1&fccid=245cecf5f0560d8c,"Dallas, TX 75390 (Northeast Dallas area)","To the extent provided by applicable law, no person shall be excluded from participation in, denied the benefits of, or be subject to discrimination under any...",Computational Scientist- Bioinformatics
340,http://www.indeed.com/cmp/University-of-Maryland-University-College,University of Maryland,http://www.indeed.com/rc/clk?jk=edeb39759c774e5a&fccid=fd1f6255717cee80,"College Park, MD","The salary range is $40-45k, commensurate with experience, plus a competitive fringe benefits package, including health benefits, retirement, 22 days of annual...",Post-Doctoral Scientist
341,,"Syntelli Solutions, Inc",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqrr-Rjg2XLksGNbp1zr5zrpCZUmaYUPA5zQ_vrCj_X6a_99tNJpNpXW6b2-NnzR-s72LGlIrkkvWFRwr2frmiwkGfTVc8Qgg6uKo4D4z8Hcb6niEHqdp_J0Q9g6aYSoYTmug_FVffV-BytzsyRywaucuqoEtvRDuJTog28A-QNrpzD5ui5UWP1ksrjsncKn4bnOrOh2rx-v1CrQGV2L0pen8VVtUzUGFrSUSWzJAfecb1xE2nN2F0qhu5wLF2iQFEl1azAMD0MsvSmRKFs2Vd-t3c3OO2gUS8Qq_XLaeeQVSNGE0vmTuPWi0IKtMY87aVtqx6xsXgI8NUg3YQYmSwbPs7UveUFMyjQHtBzdNIldoU8oX7Vz0BYXy6ObxNjGujNvlRYmjMWc6F8THmK7VoNtS9RYUO9q4YWbuOZq4cEA==&p=4&sk=&fvj=1,"Charlotte, NC 28277",Senior/Lead Data Scientist:. 2+ years as Senior/Lead Data Scientist. Lead role in our very fast growing Data Science team from marketing analytics perspective....,Data Scientist
342,http://www.indeed.com/cmp/Norwich-Pharma-Services,Norwich Pharma Services,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bc1Uk6hk32V41oqfeZq78_6tSs421HMn5AfGl_R7HVJYx5_mvEZHYSwV6R84cM01sHX14l_lkSrmDcdrSt6PQGgqYxi8BvCeTVPJXXjtJfF-8i0WPoNypjIpObRDai1qUHUev2qaSPh14hbQLZCAS4nZ8DZlMnLlH1HUR0Vi9KrP29mGhVWV-oC7MYF4mXcpigqBsl1HgVLeqtct11_cCqkUwM8SpBBue8HP0pgX6TiL2W0Z7wi9X6cT4hKlTvwK4GqHiWMYNCglKFcQp-84YPQAwlMJHSZTC2yvwXGMImKscEpNt55oyd4aXTQRz11wJkXfnXEUdJU1Xzu8E-JbThhw750HHrUDbq0VuDmGd_vlQ8_0qnbhy-feYIWeSBVlS3sl9nK5CJUYIbLNActSlnSYoyXD_ieR8yM-z-2EslYD3O78TJAAVP-wlpV97KJvZjMoMDwJVuCbKhM1U3_h5f133yVsKB2vsXDV1VKvJaI6Z83aAzQx1-&p=5&sk=&fvj=0,"Norwich, NY","Responsible for technical and scientific integrity of work performed by personnel. Strong organizational skills, ability to manage and complete assigned....",Sr Research Associate
343,,xometry,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CD0OELDEqnL1IQCqVn7JgUoxXlX_sWZXJ9O4WRWF7QAoM98PEH3ZJjA_WW0BamLBAM1zBjSphw4wS8yZn8FeByfwrjaqRE1p03_y-n2hTd1cR7d8JCY89AwLjLYNasrvIUbF3jJ-ua3Hg4tvrwPdEExffJAAaBl0Ys4jK7zmPm5UfUtBSf5KeEjK-aMWHs5MLcUHdqjJdLSd-H9med5xUceIAXPCM_WwSVMm2tr02up9V5Gpcjj4XuvgW_3VvLiujN5Dhq9zkmfmhPh3z4bakyO2sUEF2pSoaa8GY7DBHCiXfkuoakWGKxon5wkWPiDsJEy4N_ubx_GHsxIZtgBBSErECCRGYPXjs2SCmfTq6RpXyWm-vU-oDU5Agzny_i0f18auJB1G2raYSj1fp3qLd86lwSfmJImOc=&p=1&sk=&fvj=0,"Durham, NC","Xometry is seeking a data scientist to build the proprietary software that powers our analysis engine. Knowledge of machine learning, optimization, and fitting...",Data Scientist
344,http://www.indeed.com/cmp/Walmart-Ecommerce,Walmart eCommerce,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ASqHCEO9GpEUGjkXl8JxXxJB8G4bxm4-V1wqiPq6GTVg0dexUg4LUC1Xvy-Hj3JfvgW6Kn5vqROfEP7DBmdabnwGqVZXSr7gqBOaZltwR5TlPJtKzwqE1-IO0CXhoGzDGP3SoNTUll1xhn7NJxNuAuXKjHJjpeb8ygbn14diM4LCNfleUMY4KUrs1uKcW_lV80vkO7mcJrvjXocUBPAtxX13D3DdZLO4VTT0a6xWqy0qznGYu3Ol8nfCgxBFRL42toGPlDudhJYdXNeIxb7ZmhpnE8-eGn0HqojeQef3JM9D-IPAIEUcZYvsdqj_OYnkr8TG5wnKlUQ3e9r6vieG3_kUPEuWcKXY2KuSP8N3Me0ksbk-WNA4GGBJgx6CTse4c2_An-jrPtUVpx0YjcmsOd&p=2&sk=&fvj=0,"San Bruno, CA 94066","We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",Data Scientist
345,http://www.indeed.com/cmp/Apple,Apple,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALQmW7bRT3ZHKtaJjNXoPCk-0cM-l34xOFPWKqIvS2lWSq05NV_kkvGRlQcNMmayG_IF0sJM754ko_fNdaAu4z8ZTtrZ1NKD-tCAelz2kg6rHF6SKruD7fmyblbL-ByvZUQcBz8vJ2i7TOWxD9o4sPXpFjpxN8ECROOQi4OZiWyoy0Z88Tyx_Ih1ZbK1MI6IVcnd0m4A6JUUzfVyiFfVRe91gkKnQ52vlMwIca8mbWEmxXc0BIyDr7OaXdVnen3ASiV0dHErcbxrT9XVWqE3Wg1MY5OHON17BLrTquHwxAQDQb70uuXa0hzYP1FceE2KYmQsC7LxUURpk0I8jb8OKBGasSYPc3x6bZJdC6esWsiRFCnTm1bCnZNXSks4nLp5pfju6l0wR-y7h6Jo0g7MI0lTL-Ypn3QyclTpi4I0rWXAld08sbiZnb5nOTbUzmJdGEcTZFXlqiWVstCTzYLsrBFAgfyW35MNJmdOcQel7SX7z0MgSIGLdeUzR5qKdbbNWHP6xLW9hKDp2Bas9zONS34He3G3PKqYB0bA6xtOn_Rf7LC-VW17a0&p=3&sk=&fvj=0,"Santa Clara Valley, CA","Graduate degree required in Business (with quantitative emphasis), Statistics, Data Mining, Machine Learning, Analytics, Econometrics, Mathematics, Operations...",Sr. Data Scientist for Product Marketing - Customer Analytics Engineering
346,http://www.indeed.com/cmp/University-of-Arizona,University of Arizona,http://www.indeed.com/rc/clk?jk=0d04623393eda9dc&fccid=5a681cdfb59f0cce,"Tucson, AZ","Outstanding UA benefits include health, dental, and vision insurance plans; Oversees accurate and precise measurement of mirror and machine characteristics and...",Optical Engineer
347,http://www.indeed.com/cmp/Agilent,Agilent,http://www.indeed.com/rc/clk?jk=de2534ef0661f28b&fccid=163c11f34750a7cd,"Santa Clara, CA 95051","Very good team player working well with other engineers and scientists. Develop software for our data acquisition software package, which consists of embedded...",R&D Software Engineer
348,http://www.indeed.com/cmp/Icf,ICF,http://www.indeed.com/rc/clk?jk=8bb94635e1e1e80a&fccid=cc35f9c14f8799a9,"Rockville, MD","We are business analysts, policy specialists, technologists, researchers, digital strategists, social scientists and creatives....",Data Exchange Test Lead
349,http://www.indeed.com/cmp/The-State-of-Florida,The State of Florida,http://www.indeed.com/rc/clk?jk=7375e32a89bb0d75&fccid=bde7711ccb7e4c72,"La Crosse, FL 32658",BIOLOGICAL SCIENTIST III. BIOLOGICAL SCIENTIST III - 42001244. Employee is expected to assist in updating and maintaining scientific literature and the Endnote...,BIOLOGICAL SCIENTIST III
350,"http://www.indeed.com/cmp/Integrated-Dna-Technologies,-Inc","Integrated DNA Technologies, Inc",http://www.indeed.com/rc/clk?jk=b6ee364c72a787ff&fccid=7d2a096fcc1ca47b,"Coralville, IA 52241","Uses a variety of lab equipment to process products, including heavy use of thermal cyclers and automated liquid handling workstations Uses computers and a...",dsDNA Production Scientist I
351,http://www.indeed.com/cmp/Vhb,VHB,http://www.indeed.com/rc/clk?jk=b0b47f6b31610efc&fccid=29798076a1c02467,"Raleigh, NC 27601 (Central area)","VHB’s passionate professionals include engineers, scientists, planners, and designers who partner with public and private clients in the transportation, real...",Traffic Engineer
352,http://www.indeed.com/cmp/University-of-Colorado,University of Colorado,http://www.indeed.com/rc/clk?jk=6e2dd7d0696f28d7&fccid=e370394a608927d2,"Boulder, CO","Or higher level degree in Physics, Engineering Physics, Electrical Engineering, or related science; The Laboratory for Atmospheric and Space Physics invites...",Calibration Engineer
353,,New America,http://www.indeed.com/rc/clk?jk=5816bbc6bf375c2d&fccid=ce763b54929db1b1,"Washington, DC 20005 (Logan Circle area)","OTI’s staff includes noted experts who work closely with a diverse team of lawyers, policy experts, technologists, social scientists, and data analysts,...","Technologist , Open Internet DevOps"
354,http://www.indeed.com/cmp/Ecolab,Ecolab,http://www.indeed.com/rc/clk?jk=909857f83fd43254&fccid=b8df555617879658,"Eagan, MN","Experience applying principles of scientific thinking to define problems, collect data, analyze potential solutions, and draw valid conclusions....",Chemist
